content,creationTime,nickname,referenceName,content_type
挺好的，就是安装的时候，我不在家，就忽悠老人买了好多材料，有些没必要买的也买了。多花*元。最主要的是居然不含花洒。。。好不可思议。好在自己有，不然又得出一笔钱。早知道我在别家买还好，还能送些东西。总之不是很满意,2018-05-26 22:05:19,P***义,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
买热水器竟然连淋浴头都不配，这有点说不过去了，客服的回复还理直气壮的说就是没有,2018-05-21 16:24:43,微***9,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
两个角阀加八个弯头再加点管，收了我*块钱，如果用两条软管可以省*块钱，配件比实体店贵一半以上就不说了，别人有写清楚，装之前都不说清楚，*块钱不是这么好赚的，,2018-05-20 20:02:45,j***s,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
你们这安装师傅太差劲了！热水器向右移1.5公分进出水口就可以安装上，为了多挣安装费就这样干活的！！！,2018-05-17 11:13:19,1***n,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
自己看吧 客服也不吱声 磨磨叽叽的 说好的诚信呢,2018-05-16 19:03:15,jd_186461usu,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装费乱收费太高,2018-05-12 17:13:38,邂***缘,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
什么b玩意 买完了 变相安装收费 水果封顶200 结果就管封顶200 我曰了 花洒也不带 安装费干了300多 最后一次,2018-05-12 16:10:13,会***李,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
朋友说热水器不好。,2018-05-11 23:32:03,_***s,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
货不对板刚刚拆出来居然一点配件都没有裸机一个我是不是还得再花*块钱给你们买配件吗等一次在京东买东西就是这么失望,2018-05-09 20:51:33,C***E,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
太生气了，安装前告诉我妈是200多，都调试完毕也出水，都挺好的，最后给钱，要500，跟领导联系，要了400，晚上我妈要洗澡，我妈在家开热水器，没水，给我打电话，我赶到我妈家，发现是水阀没开，至于么？少挣100，就关我水阀？,2018-05-09 20:20:39,1***8,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装热水器收了*元挂架钱，说墙不合格，挂不住，我家原来就有热水器，都挂6～7年了，换个热水器还说墙不合格太差了,2018-05-09 15:18:01,j***w,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
热水器刚装，还没用。安装我要吐槽。说免费安装，热水器里面配件只要膨胀螺丝和防水圈。其他各种管道什么的都没有，乱七八糟的收了一百三。，最后还有个什么人工费*块。如果是这样，客服在我咨询安装费用的时候，就应该跟我说清楚。因为你这样的配置，等于每个热水器安装的时候都会有多余的费用产出。差评，绝对给差评,2018-05-04 18:45:02,g***4,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
刚买完就有满减活动，还不能价格保护，京东真气人，多花了*元就当给京东ceo买纸钱了,2018-05-03 22:43:02,李***6,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
很无语，很无奈，很郁闷！,2018-05-02 20:43:41,j***w,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
售后一般吧，除了热水器，什么都没有，材料，管子，安装都要钱，喷头也没有，没有备注，我没看见备注！！！！,2018-05-02 18:30:33,j***4,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
质量很差，没用多久就坏了，修了几次都是用2天就坏，已经放弃治疗了,2018-04-29 22:31:28,m***1,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
差评、在京东也买了不少东西只有这个热水器太不好了、50L根本就没有那么大容量、一个人洗澡都洗不完水就没有了、骗人的、大家不要买了,2018-04-28 22:17:27,白***茶,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
商品页面显眼位置及商品参数详细介绍标示2100W的，不易发现的隐蔽位置偷偷写上1500W和2100W随机发货，收到1500W的可以返*元红包之类的。许多人中招，明明买的是2100W，可得到的是1500W的，况且美的一直到安装都是一条龙，到货后用不着购买者检查商品，安装后才能发现不是2100W而是1500W的，联系售后退换，售后说已安装过了就不能退换了，然后按照当初隐蔽位置藏着的大清戒律给你返*元红包，这样就把1500W的糊里糊涂的糊弄到你手上了，让你有嘴说不清。这绝对是有路子的商家啊！,2018-04-23 12:52:54,我***6,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
之前租房子给房东买过一个899，配的给配的混水阀和水龙头，完全不能用。安装的师傅说要新换。结果算一顿还是没便宜。全是陷阱啊,2018-04-10 15:07:35,h***n,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
产品真是垃圾至极对不起价格，售后服务更是让我无法表达，买个一千的热水器安装需要花三百元！不是差钱是租房子用！非常失望对美的,2018-04-06 21:05:40,l***7,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
刚刚拆开包装，电热水器热水器显示板那里要脱落了。过年前买的，到了四月份才来安装。不过安装师傅态度很好。,2018-04-03 13:12:29,光***亮,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装费收了我300！？不是200封顶吗？,2018-04-02 19:24:53,升***生,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装费太贵不适合够买,2018-03-30 20:55:23,A***V,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装费特别贵，要2百多,2018-03-29 16:19:32,忠***子,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
客服态度极差 完全不解决问题 问使用方法就要我找售后,2018-03-28 20:58:46,1***2,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
原来的热水器坏了，换个新的，安装的时候说管子也必须换，收了很多材料费。以为是免费安装，原来安装工人就是靠赚材料养活的。,2018-03-24 23:18:14,Bobotiger,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装费多于200.电热水器。,2018-03-24 22:09:12,j***0,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
买的2100w，收到的1500w，客服说是有什么寻宝记活动，随机发货，我没看到任何活动提示。也没收到任何礼品，非常不满意的一次购物。下回不来京东了。,2018-03-22 08:28:42,b***s,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
派送员好评  因为道路施工的关系  货车开不过去  拉着热水器走了近一公里帮忙送到家  辛苦您了！  电热水器目前还没用过  但是安装师傅有点坑  安装的位置选得不好  挡住了浴霸  而且同事那个与我一样的安装  只收了115  我这里的安装师傅直接收了200  美的售后不是统一的？？,2018-03-21 22:22:34,j***a,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
安装费收了*元，太贵！,2018-03-19 16:11:39,刘***澍,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
早知道就在**上买了！连该有的配件都没有就一个热水器,2018-03-16 01:01:18,晴***0,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
挺一般的！价格跟实体店没啥区别,2018-03-13 23:33:53,a***x,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
东西不错，就是京东客服的服务态度太垃圾了，推卸责任还是推卸责任。,2018-03-13 16:13:13,j***0,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
"1.物流说我们又不是送快递的，不知道物流是不是比快递牛B点！
2.安装的收费标准与店面展示的不一致，三通和弯头都是20-30的收费，
3.安装完一天后漏水，接头不用水胶布居然用塑料袋子！
4.水压低的要死，冲个澡简直是在滴水，安装的时候就提醒要不要装泵，说不用。",2018-03-13 10:43:38,稻***记,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
废材热水器，售后更恶心，水管都漏水的,2018-03-12 18:18:19,j***l,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
泄压阀一直漏水，售后的直接暴力维修，把泄压阀拆了，以后排水找售后?,2018-03-06 08:36:21,w***0,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
买了20天昨天刚装好，进水口渗水，今天渗水修好了到晚上遥控器又坏了真是无语了,2018-03-01 21:37:37,W***U,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
遥控器失灵，开关有异响，申请售后，说给我换遥控器，十几天过去，一点消息没有,2018-02-24 09:49:05,j***c,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
这个热水器竟然没有出水控制阀？！？！,2018-02-24 00:25:38,j***3,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
加热超级慢，一个人洗澡洗不完就凉了。从75℃直接掉到20 多度！不知道是不是质量问题！！,2018-02-23 13:16:03,澜***高,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
一个月时间就坏了，我不想伤害任何品牌，什么要质检单，换个机器有这么难吗？按流程年后十五才来我过年还得烧水洗澡半个月，我花钱买难受。京东客服电话也打不通，心塞，我想说脏话了，也就售后还好点。一机问题全家闹心。钱没给就是客户吗？京东美的，不要拿过年忙来搪塞我！！一直13度没有热水的机器叫热水器吗！！！处理了在回来给你们换评。,2018-02-13 17:35:05,j***q,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
差评，绝对的差评，热水器本来就是属于危险的用电东西。竟然插头是普通的插头，正常应该带有漏电插头，带有安全保险作用。建议大家不要买了。后悔了。,2018-02-13 15:59:04,1***4,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
说明书上装箱清单上有花洒和混水组合阀，机器包装里没有，安装完也没法用啊，哎。,2018-02-13 07:22:10,l***8,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
京东越来越差，管理太不严格了，一星都不想给，家里老人陪同安装的，安装人员什么配件都不带，还让老人自己出去买。要你安装何用？？？买之前咨询过售后，给我发过配件价格表，上面所用的常用配件都有。就怕不管安装，还让老人受累自己安装，结果京东说的好听，做的难看。就这样的管理制度京东也做不了几年了。（尤其对你们外包的合作公司管理更应该加强，自己创立的品牌，让别人给毁了，可惜！）,2018-02-12 21:57:19,j***5,美的（Midea）2100W速热电热水器60升 无线遥控 预约洗浴 一键保温 加长防电墙F60-15WB5(Y),neg
